uniform_negative,uniform_positive,normal
-1.0676466943514082,7.261161615794183,11.389692489316687
-2.628618864995708,9.623538192682373,7.443682596312922
-3.3253503466737366,12.439620363798117,7.1559588564330125
-2.8333450710999895,9.367735625132717,7.189369916622294
-3.0822530466820517,11.22272486465237,7.086693824951178
-2.783477482442111,10.213331898000288,7.27986793677547
-4.301239211477748,7.941375442560561,4.267523512114331
-4.521558720653743,9.371804983630934,5.985948724746343
-1.3922308371610894,11.021078010429296,1.5606072658182413
-4.355978274997577,4.627473591235443,3.4845793804720433
-2.9566912218379886,8.33280941690153,6.599687454740069
-2.4495539102930657,12.95838361501679,6.707877997246198
-1.4893811445987897,10.704104404184843,5.596610688908449
-1.6865719424781993,5.687334633216814,8.955692983854272
-1.6319953672943726,10.203838056692815,5.877491384158792
-4.5791260329685315,12.647807767044632,5.78277670049265
-3.7674736848877775,7.3834691906206995,7.884557524900112
-3.6330027439333885,12.07591117429871,2.9796798951274654
-4.4108810197750214,10.297273057657375,9.593908033982316
-1.325463707772231,3.091898032215542,8.086361536078455
-3.1766269775540583,8.776218481063868,6.450876216849078
-4.711854871082,9.254975057823426,4.832517494799327
-3.5082197766793466,9.561930548280523,5.609645048174511
-2.141500425634708,8.284174869883259,8.25832965369123
-3.19854383536502,5.65640967745194,5.375038235860978
-3.466065637589724,8.978599280140788,3.9889417049020954
-3.7194421245361933,6.619654641696572,8.170895112691671
-4.105840211490106,12.844521638626812,3.6184778792745464
-4.88638778210813,9.342288248550437,4.70043423591575
-4.768825867349495,3.7837220232859545,3.3639787152403757
-1.0758217522827884,3.3467603100332695,4.62917293185665
-3.7964861951747126,10.238169368559225,6.028629657806836
-4.8270527432489905,9.956999639510528,4.0488792720182225
-3.6731943846351673,3.55333097760541,6.984875545794369
-4.21796259384179,7.412295895483843,3.8230188029771397
-3.8487720857211083,8.022377501332107,4.444024437178145
-4.4946801411609005,12.594837714668637,1.545211092216324
-3.4215900769283545,7.994101580895103,3.405287125817084
-4.934385265524448,8.921732389927524,3.825183745353266
-3.587264184214308,10.129615997026981,7.0873680882891215
-1.582510988869902,10.563978088567094,3.574913070689599
-1.8856973096947747,11.955187165637218,4.695289376290344
-2.4116360069666136,12.560127213351944,2.5906373541354877
-3.0726785469289104,3.4632565147335574,4.660446249305982
-3.242009851976239,11.869316291839299,6.935054878094199
-1.0354236655576217,10.109636778049836,5.345323406633168
-4.188214430235908,3.4388371445279295,4.649015073420899
-4.842734780371758,3.361958932915849,6.222717376134169
-4.104714012321146,7.429618780192626,5.74214038171793
-3.4955701140936406,4.334770248024122,0.9303289333343079
-1.88658525833628,8.409685416868456,3.2269751448297934
-2.886348363273299,4.589656432774692,1.8635250705170514
-1.9356316153907929,4.38374618249848,1.6062963574157538
-1.2933661719636858,4.0201517268463505,5.16336915913329
-2.677775635008702,6.09318938361867,6.591178131472273
-3.0673436298242454,7.055376794917013,1.8019973396764035
-3.4064108494910883,5.4412547154677435,8.061893183601137
-3.968945586045109,3.897589072864341,4.825805575797045
-1.779639436635171,4.072392820628339,2.913224416782182
-1.797856838743463,10.142242396019777,6.561155064763955
-1.9967350648378153,12.420204814747931,2.3938004933251853
-2.015081374627252,10.536224506673253,4.95908563836429
-2.9470936450150305,7.560334400423189,3.7438271709433644
-4.639933520098268,12.639368336062525,-0.8136675443656367
-4.783336955562067,6.14225885568935,4.502627932678283
-1.8144407016874395,3.3794589231890044,3.459734181830361
-3.747420589938189,6.564945791469285,4.4988819676246266
-3.1713012098892754,4.43305792219881,3.0929647710687878
-4.964302486785098,9.13288659362388,3.2833208306654216
-4.719772884967284,9.588663793236016,4.809038468023618
-4.349255259138645,12.463625758162078,5.6058105090778945
-2.081282509895252,12.091465349225938,2.5192075272777004
-2.9817988793113406,5.409396092653191,4.142000138143543
-2.6271244287575937,4.232701693517052,5.161656111522198
-2.845500111579151,4.275804117309413,5.617297210569642
-2.264062824144745,7.388264957855109,2.457074494372584
-4.807847130753048,4.470422899094613,5.139732583314976
-3.4244549875570818,7.487854469088769,1.798334045354625
-4.328985230195362,8.730531489759379,3.8885043751938753
-2.7267028264919615,10.795354754441703,7.625132876066198
-1.3697765499400174,4.641695297259905,2.642357606027922
-4.196848407967607,5.765115463025874,5.984116209457116
-1.7649058375875915,10.315554750662022,5.017385044888655
-2.146107535054065,11.173671374095546,6.938557501012886
-3.875244782904591,4.0912637153457885,5.729289408436385
-2.1963830107781988,4.304623887257547,6.788029989627048
-3.97883562482304,3.5168862660450415,7.527619815023538
-3.7403474255108007,9.643483335259333,10.967838397239177
-2.0669532586055945,10.750747586534757,4.878416873116067
-4.413096016162736,4.424414524264579,6.688905630844149
-1.4519917882336442,11.537305071708332,4.078035225784281
-3.487326549307303,4.311565221505791,4.1271383212127635
-1.5021488723565812,7.827235114030555,4.084092104850178
-2.9623374348082403,7.5601663388847875,5.825567385923732
-4.5587886730012706,10.182577978553464,5.49215507155558
-2.8607063841822686,4.2942806835764555,4.905408846997683
-3.052786700642167,10.370061259844288,5.152328877765361
-2.1619001862641736,4.002582666333474,5.000893292947411
-1.0449109182661536,10.856116464843028,4.1290111422103815
-2.286405562953902,7.0687727354741545,-0.09103625308277152
-2.5579535572765124,9.391998014541521,6.0682158910383786
-4.92895559124282,5.395615443579447,3.0961926829891073
-4.930738961044444,5.334411182063462,5.496409922977165
-3.3044973106497375,10.914119473717115,7.653573998870291
-2.4809729932639017,12.97665355085225,5.065277986388017
-2.8632934129663536,10.857845171447021,2.7295885603407326
-1.8953290387158037,6.2059837506358955,-0.6035932778677635
-3.6295739505790956,12.707413573267509,7.041336629798696
-3.7804811916976893,10.376340606837381,6.568216724575411
-4.950582038916886,8.149698694023296,9.406007738200767
-2.434476299049403,12.866393173031483,6.976007437378105
-3.1055570501783296,7.257679712808486,7.889764734213583
-4.653926093358898,5.320278967246736,5.848390076487565
-2.1245156553715123,12.970317407147345,7.139032490949729
-2.278159704424696,12.395618990480079,7.240863399805496
-4.575068455523608,8.546133504804958,1.3734454367557811
-2.8807201475393707,5.866254135901625,1.9492592177742214
-4.489707674835341,9.074170082182011,7.4542043109403515
-1.0159030966253635,11.519215623268336,2.5951054667448217
-1.7926808925264504,10.075387388531135,1.3657227723922198
-3.0245553173718736,6.744457220661018,3.050312151574752
-1.9066837460917325,7.737075754594155,6.599425497962072
-2.650382815317255,9.991031814814715,7.085943051512945
-4.494029453613942,7.905094997662073,3.856473714523166
-2.436292811713239,5.415074664574455,3.7137793698514523
-3.3054035334579583,6.923264348475079,5.662823358357004
-1.5425366719540947,3.005301540124715,1.0513340303296657
-2.1342952487908176,12.362048340734697,5.106903654392083
-1.6223908536715488,11.562624571818713,5.103141622808175
-2.0717501709189627,9.480365719677733,7.1652039478701735
-4.277594912277103,5.2718242787349805,4.522099266199374
-3.659112563924212,10.736917148283293,4.681359277627407
-3.080837918569801,3.857272442761067,5.521139116771326
-3.594386838039974,5.444494858963524,4.882201254754537
-4.431976716341223,6.852919188131118,4.259392615933678
-2.3409433635554855,5.9041272488858265,2.127434892366887
-2.507983385373244,3.6311781676465147,3.539691425948232
-2.845140017413604,9.698177298146977,6.353784180670541
-4.601514047347187,11.186994462836658,5.858978969166891
-1.124866845199973,8.70427644935133,5.117806382140255
-2.9041212187256713,4.90880148220062,0.5121403902190069
-2.5251957275760826,12.488968689304937,5.3404746042355535
-4.591312534847083,12.755782819236224,3.5602503586169183
-4.041728564633093,11.578850702307655,5.342202386649418
-2.8333910070771533,4.5760497889285885,6.449005618276679
-4.4656247819716235,12.136168158706928,5.717750561117381
-3.525032091039792,3.675088658267178,4.097923630587077
-2.376182875270422,12.201063145054285,4.683613328915039
-3.760364559434741,6.512206490386621,2.903534176320706
-4.286112894941922,10.406020635987176,3.292077305705865
-3.6161533263446337,6.709912197405955,5.508056198739062
-3.8185466734013422,5.488754040688441,2.5543371148750382
-3.621376652421988,12.030028236213933,4.955463690841891
-3.305180888819739,5.441973512407552,10.300003417720777
-1.0740018462328513,7.623053574030643,4.636235692668119
-2.5960250982335316,11.526197649791701,4.7601347636375255
-3.740836675670919,11.550894950921432,5.871248885275449
-4.301677015409642,9.132281891221709,4.760057176629084
-1.5734139874658886,8.037929378422133,6.487600291118506
-3.652600239640278,11.669212529726662,7.464861836555608
-3.994136063669946,8.483834509643223,5.763666835281
-1.0377743626945355,5.411593002111414,1.8164073843256894
-2.902909208227751,5.084701700948078,3.8603318411282377
-2.7271281810586196,7.997791503870451,2.9393316240550966
-3.557085773178086,12.468414471302085,5.051987499536076
-1.4902378962655667,8.51188659224404,9.57939475303763
-2.94593692397333,10.20927522658966,5.219360537188266
-1.0671187300640543,11.69556116263068,1.9365628448021694
-1.3718949423817404,5.374036945218677,5.3465991844899206
-2.285020273071033,11.842613542192147,8.350107944058657
-2.0091589934909244,6.8566509619478095,3.785200512987503
-1.9431531617135436,9.994086705598988,4.756583079262436
-4.287112902773155,10.692683482749983,5.5203078434631525
-4.665498486096485,8.551167486199413,6.66660349493753
-3.2229567095831935,3.0128466895982973,4.529406398581139
-1.6554398686029193,3.9949599875579365,6.498794067951805
-3.732307792585575,9.534080680323658,5.298759671834732
-3.402401649746606,6.154184295918087,4.345076761455136
-2.461006572616728,7.996622152992494,3.5366576354842265
-3.4644140824451513,4.365571903327032,5.385211004850183
-4.508360932097511,7.096056620532468,1.4661105102914687
-2.55643897572053,7.719283273414855,0.09398378766500848
-3.008809861710779,11.639212222649055,7.27671565855475
-1.538157152971694,4.419805698237219,4.302526743442444
-3.848188380129746,7.607736932726333,5.356570201449598
-1.2739768787861872,5.270423698930938,9.071884406684665
-1.636625451522185,6.718723004017679,6.791729670563894
-1.5282360935977617,5.107618791187633,1.0209497964598606
-4.8033698226165615,9.974335628220828,7.70988150062553
-3.4822089363455273,11.676605688313861,1.7289560764346112
-2.675169580705376,4.168231413897013,3.219954363707285
-3.6904166426329525,11.499107217629469,2.2508725148967828
-4.8977696895144645,9.863986327180232,3.937613849494386
-2.315158559209699,12.001948774402145,5.385898340369634
-3.786734318004852,11.166765867648882,3.5913105466189705
-2.1552175715589694,3.977462477579553,0.354236566243622
-2.09769420416617,6.031522367738338,8.119351069416746
-4.192677349228168,7.863571498139483,8.024008048029575
-3.242453644826016,10.513021429310642,5.642014375930134
-1.9135984660307774,4.326206414673019,4.052988077474211
-3.0226609425322852,6.349438364198921,7.703288357390104
-2.732547026296426,5.697968339626602,4.280582886144451
-3.5208816072022997,4.920510896158713,3.7969556084834375
-4.981206891124021,3.6157679642273806,4.184592805745602
-1.4543205690679804,9.415206990144094,7.024334481403749
-2.7821893818163974,3.8140355336981218,3.1143869345083868
-3.5025643787764302,5.378728494496915,4.195360795221717
-3.6983107412689793,4.928174198490339,5.689569470852389
-1.2126623383821302,7.626956011472702,4.853895149688648
-1.7631751270352045,12.457265582369125,5.411424313818047
-3.1716206713759187,11.787589437515212,4.341686035496274
-2.7988450265232276,10.720642212391915,-0.4232690258092653
-3.8275700723492325,6.2845010018255385,4.567059245232165
-1.3592718088586513,3.4144417144552346,4.3374763412343365
-1.3526748869824239,4.204949297845294,4.140648461182825
-3.951780831524453,7.279893825304156,3.14387502290762
-2.3281983893568454,6.438534939275229,3.6082261690637853
-1.6961390526388844,9.281617593384528,5.003093966274644
-4.38970898119492,5.510948643501045,3.506826189509416
-3.8849243205036594,8.657256575842718,8.514971607360087
-2.6573477187781425,4.5514661932765375,8.333439127939663
-1.645898104568889,10.699773212488786,2.4880241408907313
-2.6779739867284515,4.8894956536004415,6.218783510879216
-3.3073077376118873,9.053733125179296,7.050526290513433
-2.0108990396439674,3.2088116579070154,6.530304220637553
-3.657182726248546,12.496155214039613,4.35519275479288
-2.6738106330138263,11.36064195711029,6.317886993494894
-2.6955681824519804,5.796349486802535,3.758836631837469
-1.6853265169382845,11.645153906150439,7.126411659968717
-1.2409460793242992,4.086801075452348,0.47310092771959145
-2.42153523259678,12.11822715893897,4.298643570201725
-3.8441318370848836,10.082283704967761,5.764144119452471
-4.673066455366662,11.619765075246047,4.104140932550879
-3.1901188094355772,9.259711370680337,8.604175853539935
-4.415122952068041,8.826373785450299,4.865191470856783
-4.5385717073556116,5.491682923593055,5.873057371932283
-3.239270790850615,3.9372848458275316,6.289429153483978
